"names.deg.","deg","degree_centrality","closeness_centrality","eigenvector_centrality","betweenness_centrality"
"HIST1H4B",131,131,1.9205508742192e-09,0.0762509324468404,0
"HIST1H4C",143,143,1.9205508742192e-09,0.0801646325174547,0
"HIST1H4D",127,127,1.9205508742192e-09,0.0745372913009344,0
"HIST1H4E",134,134,1.9205508742192e-09,0.077735417442535,0
"HIST1H4H",141,141,1.9205508742192e-09,0.0783414266829467,0
"HIST1H4I",129,129,1.9205508742192e-09,0.0746529080877604,0
"HIST1H4J",124,124,1.9205508742192e-09,0.0737708428404351,0
"HIST1H4K",123,123,1.9205508742192e-09,0.0729826119883847,0
"HIST2H2AA3",81,81,1.9205508742192e-09,0.0500652606770332,0
"HIST2H2AA4",84,84,1.9205508742192e-09,0.0520577461074107,0
"HIST2H2AB",141,141,1.9205508742192e-09,0.0803056562839628,0
"HIST2H2AC",145,145,1.9205508742192e-09,0.081887115314697,0
"HIST2H2BC",85,85,1.9205508742192e-09,0.0519607266230363,0
"HIST2H2BE",145,145,1.9205508742192e-09,0.0818871153146969,0
"HIST2H2BF",95,95,1.9205508742192e-09,0.0580580837887115,0
"HIST2H3D",91,91,1.9205508742192e-09,0.0553434758211914,0
"HIST3H2A",128,128,1.9205508742192e-09,0.0768572854130617,0
"HIST3H2BB",127,127,1.9205508742192e-09,0.0761750140660237,0
"HIST3H3",36,36,1.9205508742192e-09,0.0229849715567694,0
"HIST4H4",125,125,1.9205508742192e-09,0.0737458703811153,0
"HIVEP1",131,131,1.9205508742192e-09,0.0768831108478486,0
"HIVEP2",126,126,1.9205508742192e-09,0.0747163199948005,0
"HJURP",116,116,1.9205508742192e-09,0.072234507880756,0
"HK2",98,98,1.9205508742192e-09,0.0625991442383946,0
"HLA-E",113,113,1.9205508742192e-09,0.0688739981314939,0
"HLA-L",69,69,1.9205508742192e-09,0.044467913285047,0
"HLCS",123,123,1.9205508742192e-09,0.0740228468701813,0
"HLF",86,86,1.9205508742192e-09,0.0543493009817526,0
"HLTF",123,123,1.9205508742192e-09,0.0740030283621258,0
"HM13",128,128,1.9205508742192e-09,0.0751027148730823,0
"HMBOX1",138,138,1.9205508742192e-09,0.0790569614719929,0
"HMBS",110,110,1.9205508742192e-09,0.0679940866501433,0
"HMCES",111,111,1.9205508742192e-09,0.0685437897296684,0
"HMG20A",122,122,1.9205508742192e-09,0.0751220415178625,0
"HMG20B",108,108,1.9205508742192e-09,0.0667960979908753,0
"HMGA1",136,136,1.9205508742192e-09,0.0779852622386247,0
"HMGA2",86,86,1.9205508742192e-09,0.05297628835247,0
"HMGB1",127,127,1.9205508742192e-09,0.0748463676448942,0
"HMGB2",127,127,1.9205508742192e-09,0.0768230104570799,0
"HMGB3P1",18,18,1.9205508742192e-09,0.0123283706446922,0
"HMGCL",119,119,1.9205508742192e-09,0.0729330266429921,0
"HMGCR",130,130,1.9205508742192e-09,0.0783324576198684,0
"HMGCS1",130,130,1.9205508742192e-09,0.0751201659437422,0
"HMGN1",122,122,1.9205508742192e-09,0.0743259499509522,0
"HMGN2",131,131,1.9205508742192e-09,0.0775775309877175,0
"HMGN4",140,140,1.9205508742192e-09,0.0773225312156011,0
"HMGN5",78,78,1.9205508742192e-09,0.0520613002486885,0
"HMGXB3",133,133,1.9205508742192e-09,0.0772483965383145,0
"HMGXB4",111,111,1.9205508742192e-09,0.0686272742268447,0
"HMMR",126,126,1.9205508742192e-09,0.0757574984332888,0
"HMOX1",100,100,1.9205508742192e-09,0.0612813875903505,0
"HMOX2",135,135,1.9205508742192e-09,0.0788660939111699,0
"HMP19",72,72,1.9205508742192e-09,0.0477774262614128,0
"HMX2",54,54,1.9205508742192e-09,0.0363055144106963,0
"HMX3",97,97,1.9205508742192e-09,0.0617773815782889,0
"HN1",129,129,1.9205508742192e-09,0.0775429660552115,0
"HN1L",112,112,1.9205508742192e-09,0.0690056268277738,0
"HNF1A",54,54,1.9205508742192e-09,0.0353478378234127,0
"HNF1A-AS1",53,53,1.9205508742192e-09,0.0358500760878758,0
"HNF1B",84,84,1.9205508742192e-09,0.0527996035073057,0
"HNMT",87,87,1.9205508742192e-09,0.0543018359624967,0
"HNRNPA0",128,128,1.9205508742192e-09,0.0767042471622099,0
"HNRNPA1",134,134,1.9205508742192e-09,0.0784653351771964,0
"HNRNPA1L2",127,127,1.9205508742192e-09,0.0747420700455674,0
"HNRNPA1P10",130,130,1.9205508742192e-09,0.0768805854876977,0
"HNRNPA2B1",140,140,1.9205508742192e-09,0.0797018047635777,0
"HNRNPA3",132,132,1.9205508742192e-09,0.0773133969999013,0
"HNRNPAB",124,124,1.9205508742192e-09,0.074026396947496,0
"HNRNPC",121,121,1.9205508742192e-09,0.0724108300294397,0
"HNRNPD",143,143,1.9205508742192e-09,0.0803028054462122,0
"HNRNPDL",134,134,1.9205508742192e-09,0.0786224922724588,0
"HNRNPF",133,133,1.9205508742192e-09,0.0779231034749437,0
"HNRNPH1",134,134,1.9205508742192e-09,0.0779302260302962,0
"HNRNPH2",117,117,1.9205508742192e-09,0.071828469110513,0
"HNRNPH3",137,137,1.9205508742192e-09,0.0795875460947225,0
"HNRNPK",138,138,1.9205508742192e-09,0.0794760084300695,0
"HNRNPL",126,126,1.9205508742192e-09,0.0768335947909304,0
"HNRNPLL",135,135,1.9205508742192e-09,0.0784522424429304,0
"HNRNPM",111,111,1.9205508742192e-09,0.069303985406086,0
"HNRNPR",133,133,1.9205508742192e-09,0.0780885632607011,0
"HNRNPU",137,137,1.9205508742192e-09,0.079408131460903,0
"HNRNPUL1",146,146,1.9205508742192e-09,0.0821668464739975,0
"HNRNPUL2",139,139,1.9205508742192e-09,0.0793487339703582,0
"HNRNPUL2-BSCL2",135,135,1.9205508742192e-09,0.0777072299956359,0
"HOMER1",128,128,1.9205508742192e-09,0.0772324903066294,0
"HOMEZ",117,117,1.9205508742192e-09,0.0694072518227117,0
"HOOK1",78,78,1.9205508742192e-09,0.0498580997938851,0
"HOOK2",112,112,1.9205508742192e-09,0.0703442090524037,0
"HOOK3",114,114,1.9205508742192e-09,0.070590781854045,0
"HOXA10",60,60,1.9205508742192e-09,0.0404471121628711,0
"HOXA10-HOXA9",56,56,1.9205508742192e-09,0.0382635069057027,0
"HOXA4",65,65,1.9205508742192e-09,0.0428483793615574,0
"HOXA5",68,68,1.9205508742192e-09,0.0439106350916545,0
"HOXA6",20,20,1.9205508742192e-09,0.0138599761978996,0
"HOXB2",89,89,1.9205508742192e-09,0.0578584605247237,0
"HOXB3",44,44,1.9205508742192e-09,0.0295511807549919,0
"HOXB4",88,88,1.9205508742192e-09,0.0553817370494353,0
"HOXB6",82,82,1.9205508742192e-09,0.0520782474837349,0
"HOXB9",96,96,1.9205508742192e-09,0.060659110628927,0
"HOXC4",110,110,1.9205508742192e-09,0.0681073967020788,0
"HOXC5",110,110,1.9205508742192e-09,0.0681073967020788,0
"HOXC6",110,110,1.9205508742192e-09,0.068115879728443,0
"HOXC9",89,89,1.9205508742192e-09,0.0566736102389589,0
"HOXD1",59,59,1.9205508742192e-09,0.0388181747082986,0
"HP",37,37,1.9205508742192e-09,0.0240174775769371,0
"HP1BP3",120,120,1.9205508742192e-09,0.0734779529021479,0
"HPCA",84,84,1.9205508742192e-09,0.0530515929528939,0
"HPCAL1",105,105,1.9205508742192e-09,0.0653695738307128,0
"HPD",135,135,1.9205508742192e-09,0.0783081219124808,0
"HPGD",86,86,1.9205508742192e-09,0.0543481175859451,0
"HPGDS",34,34,1.9205508742192e-09,0.0245220165880551,0
"HPN",94,94,1.9205508742192e-09,0.0590969176753563,0
"HPR",35,35,1.9205508742192e-09,0.0228280829406835,0
"HPRT1",78,78,1.9205508742192e-09,0.0509710893205565,0
"HPS3",121,121,1.9205508742192e-09,0.0726275515511101,0
"HPS4",125,125,1.9205508742192e-09,0.0737331767636664,0
"HPS5",138,138,1.9205508742192e-09,0.079607541164339,0
"HPS6",114,114,1.9205508742192e-09,0.0705201612414015,0
"HPX",49,49,1.9205508742192e-09,0.0330887843912542,0
"HRAS",115,115,1.9205508742192e-09,0.0707408108802718,0
"HRASLS2",47,47,1.9205508742192e-09,0.0295792314797843,0
"HRC",69,69,1.9205508742192e-09,0.0452239551832675,0
"HRCT1",69,69,1.9205508742192e-09,0.0438248901357937,0
"HRG",24,24,1.9205508742192e-09,0.0157002485993548,0
"HRSP12",110,110,1.9205508742192e-09,0.0692621068442911,0
"HS1BP3",122,122,1.9205508742192e-09,0.0732685375408589,0
"HS2ST1",122,122,1.9205508742192e-09,0.0746915966102294,0
"HS3ST3B1",109,109,1.9205508742192e-09,0.0673228299032001,0
"HS6ST1",87,87,1.9205508742192e-09,0.0557239477743967,0
"HSBP1",103,103,1.9205508742192e-09,0.0650464381631906,0
"HSCB",129,129,1.9205508742192e-09,0.0763708270744789,0
"HSD11B1L",118,118,1.9205508742192e-09,0.0713588604909452,0
"HSD17B11",118,118,1.9205508742192e-09,0.07189161541394,0
"HSD17B12",110,110,1.9205508742192e-09,0.0686105432638882,0
"HSD17B14",107,107,1.9205508742192e-09,0.0671337210388811,0
"HSD17B2",43,43,1.9205508742192e-09,0.0286888919732161,0
"HSD17B4",118,118,1.9205508742192e-09,0.0728997981954578,0
"HSD17B6",28,28,1.9205508742192e-09,0.0192152929588276,0
"HSD17B7",90,90,1.9205508742192e-09,0.055944816223623,0
"HSD17B7P2",63,63,1.9205508742192e-09,0.0393279331472084,0
"HSD3B7",103,103,1.9205508742192e-09,0.0653431154864399,0
"HSD52",61,61,1.9205508742192e-09,0.0424318403989455,0
"HSDL1",91,91,1.9205508742192e-09,0.0588619187579889,0
"HSDL2",122,122,1.9205508742192e-09,0.0725786858953839,0
"HSF2",103,103,1.9205508742192e-09,0.0647713312756949,0
"HSF2BP",122,122,1.9205508742192e-09,0.0729983770329248,0
"HSP90AA1",110,110,1.9205508742192e-09,0.0692372481134459,0
"HSP90AB1",135,135,1.9205508742192e-09,0.0772176527343556,0
"HSP90B1",139,139,1.9205508742192e-09,0.0792271770829999,0
"HSPA13",122,122,1.9205508742192e-09,0.073169387116482,0
"HSPA14",120,120,1.9205508742192e-09,0.0733930080629648,0
"HSPA1L",122,122,1.9205508742192e-09,0.0730471774135916,0
"HSPA4",128,128,1.9205508742192e-09,0.0771891677885532,0
"HSPA4L",127,127,1.9205508742192e-09,0.075798529943809,0
"HSPA5",136,136,1.9205508742192e-09,0.0785958143978463,0
"HSPA6",99,99,1.9205508742192e-09,0.0582876252323162,0
"HSPA8",141,141,1.9205508742192e-09,0.0806552239548629,0
"HSPA9",129,129,1.9205508742192e-09,0.0768410026768268,0
"HSPB1",128,128,1.9205508742192e-09,0.0758535888151575,0
"HSPB11",91,91,1.9205508742192e-09,0.059594787266879,0
"HSPB3",50,50,1.9205508742192e-09,0.0327697803247741,0
"HSPB6",119,119,1.9205508742192e-09,0.0716511951062017,0
"HSPBAP1",124,124,1.9205508742192e-09,0.0753341783306786,0
"HSPBP1",119,119,1.9205508742192e-09,0.0733031063144919,0
"HSPD1",146,146,1.9205508742192e-09,0.0815679412856524,0
"HSPE1",147,147,1.9205508742192e-09,0.0821358714694674,0
"HSPE1-MOB4",143,143,1.9205508742192e-09,0.0805085532987504,0
"HSPG2",90,90,1.9205508742192e-09,0.0587107493192011,0
"HSPH1",133,133,1.9205508742192e-09,0.0766244993685915,0
"HTATIP2",95,95,1.9205508742192e-09,0.0601727246128013,0
"HTATSF1",102,102,1.9205508742192e-09,0.0650212523360394,0
"HTR1E",50,50,1.9205508742192e-09,0.0350132343383721,0
"HTR3B",28,28,1.9205508742192e-09,0.0175291597321522,0
"HTR5A",114,114,1.9205508742192e-09,0.0701771324707796,0
"HTRA2",135,135,1.9205508742192e-09,0.0782949546542164,0
"HTT",110,110,1.9205508742192e-09,0.0686870235127943,0
"HTT-AS",105,105,1.9205508742192e-09,0.0661897664280349,0
"HULC",28,28,1.9205508742192e-09,0.0199100462349054,0
"HUNK",62,62,1.9205508742192e-09,0.0410929397328347,0
"HUS1",137,137,1.9205508742192e-09,0.0792917957705743,0
"HUS1B",48,48,1.9205508742192e-09,0.0310020952693185,0
"HUWE1",92,92,1.9205508742192e-09,0.0586059447354106,0
"HVCN1",77,77,1.9205508742192e-09,0.0506782963780213,0
"HYAL2",115,115,1.9205508742192e-09,0.0692891417937921,0
"HYAL3",123,123,1.9205508742192e-09,0.0739152653452767,0
"HYKK",102,102,1.9205508742192e-09,0.0641250991980678,0
"HYOU1",114,114,1.9205508742192e-09,0.0710349749959732,0
"HYPK",108,108,1.9205508742192e-09,0.0675825996299009,0
"IARS",130,130,1.9205508742192e-09,0.0787384931118991,0
"IARS2",105,105,1.9205508742192e-09,0.067258159220409,0
"IBA57",132,132,1.9205508742192e-09,0.0781412089643123,0
"IBTK",128,128,1.9205508742192e-09,0.075975477896996,0
"ICA1",89,89,1.9205508742192e-09,0.0578347785285212,0
"ICA1L",97,97,1.9205508742192e-09,0.0633608449732694,0
"ICAM1",124,124,1.9205508742192e-09,0.0734645260161479,0
"ICAM2",76,76,1.9205508742192e-09,0.0465439282197155,0
"ICAM4",107,107,1.9205508742192e-09,0.06504142145112,0
"ICAM5",116,116,1.9205508742192e-09,0.0705160754948337,0
"ICE1",133,133,1.9205508742192e-09,0.0780012276432225,0
"ICE2",125,125,1.9205508742192e-09,0.0766652705169898,0
"ICK",118,118,1.9205508742192e-09,0.0724579544400713,0
"ICMT",104,104,1.9205508742192e-09,0.0650064495211528,0
"ICT1",136,136,1.9205508742192e-09,0.0800037042166315,0
"ID1",138,138,1.9205508742192e-09,0.0783533206042889,0
"ID2",132,132,1.9205508742192e-09,0.0763065480191092,0
"ID3",127,127,1.9205508742192e-09,0.0753252379577724,0
"ID4",65,65,1.9205508742192e-09,0.0428065440060611,0
"IDE",121,121,1.9205508742192e-09,0.074657245574119,0
"IDH1",129,129,1.9205508742192e-09,0.0759040785608987,0
"IDH3A",115,115,1.9205508742192e-09,0.0710365594434994,0
"IDH3B",117,117,1.9205508742192e-09,0.0712258416102871,0
"IDI1",135,135,1.9205508742192e-09,0.079200615641074,0
"IDNK",105,105,1.9205508742192e-09,0.0666089620609202,0
"IDUA",98,98,1.9205508742192e-09,0.0632270144793426,0
"IER2",128,128,1.9205508742192e-09,0.0745122770575965,0
"IER3",141,141,1.9205508742192e-09,0.0787520803634329,0
"IER3IP1",89,89,1.9205508742192e-09,0.0588081219211164,0
"IER5",137,137,1.9205508742192e-09,0.0786751298812747,0
"IFFO1",94,94,1.9205508742192e-09,0.0579071796437566,0
"IFI27L1",105,105,1.9205508742192e-09,0.0666876458492594,0
"IFI35",92,92,1.9205508742192e-09,0.0600552356863062,0
"IFI6",95,95,1.9205508742192e-09,0.0603983562657528,0
"IFIH1",100,100,1.9205508742192e-09,0.0616499710220302,0
"IFIT3",87,87,1.9205508742192e-09,0.0553043157098472,0
"IFITM1",101,101,1.9205508742192e-09,0.0616600291710369,0
"IFNAR1",123,123,1.9205508742192e-09,0.0748698091179059,0
"IFNAR2",105,105,1.9205508742192e-09,0.0656149807700107,0
"IFNG",27,27,1.9205508742192e-09,0.0194313695778278,0
"IFNGR1",123,123,1.9205508742192e-09,0.0731822377126825,0
"IFNLR1",60,60,1.9205508742192e-09,0.04055397861573,0
"IFRD1",97,97,1.9205508742192e-09,0.0581349052356552,0
"IFRD2",123,123,1.9205508742192e-09,0.0726524491736352,0
"IFT122",125,125,1.9205508742192e-09,0.0752177816526723,0
"IFT140",126,126,1.9205508742192e-09,0.0753630823860114,0
"IFT172",103,103,1.9205508742192e-09,0.0652360955605976,0
"IFT20",132,132,1.9205508742192e-09,0.0772444730857786,0
"IFT27",80,80,1.9205508742192e-09,0.0505725040707857,0
"IFT46",140,140,1.9205508742192e-09,0.080192504406779,0
"IFT52",110,110,1.9205508742192e-09,0.0697963395865231,0
"IFT74",115,115,1.9205508742192e-09,0.0724094804012603,0
"IFT80",132,132,1.9205508742192e-09,0.0779473010398186,0
"IFT81",93,93,1.9205508742192e-09,0.0604607391778598,0
"IFT88",101,101,1.9205508742192e-09,0.0641676179486298,0
"IGBP1",104,104,1.9205508742192e-09,0.0655338620364817,0
"IGDCC4",95,95,1.9205508742192e-09,0.0595018117492731,0
"IGF1",82,82,1.9205508742192e-09,0.0524874661168404,0
"IGF1R",101,101,1.9205508742192e-09,0.0629130760589695,0
"IGF2",24,24,1.9205508742192e-09,0.0158791532242515,0
"IGF2BP1",109,109,1.9205508742192e-09,0.0667797438503949,0
"IGF2BP2",85,85,1.9205508742192e-09,0.0556124573008948,0
"IGF2BP3",135,135,1.9205508742192e-09,0.0788991710667673,0
"IGF2R",113,113,1.9205508742192e-09,0.0686129048505383,0
"IGFBP1",62,62,1.9205508742192e-09,0.0406374736342987,0
"IGFBP2",57,57,1.9205508742192e-09,0.0382314359092197,0
"IGFBP3",81,81,1.9205508742192e-09,0.0524708652365746,0
"IGFBP6",106,106,1.9205508742192e-09,0.0653256101389146,0
"IGFL4",37,37,1.9205508742192e-09,0.0221224211006901,0
"IGFLR1",126,126,1.9205508742192e-09,0.0747245640303251,0
"IGHMBP2",133,133,1.9205508742192e-09,0.077869019615307,0
"IGSF1",47,47,1.9205508742192e-09,0.0311695220366206,0
"IGSF22",43,43,1.9205508742192e-09,0.0299223472394758,0
"IGSF23",42,42,1.9205508742192e-09,0.0273496897941477,0
"IGSF8",87,87,1.9205508742192e-09,0.0559406325968774,0
"IHH",48,48,1.9205508742192e-09,0.0316889339358219,0
"IK",121,121,1.9205508742192e-09,0.0743927020923148,0
"IKBIP",122,122,1.9205508742192e-09,0.0744982282217646,0
"IKBKAP",121,121,1.9205508742192e-09,0.0746555484474896,0
"IKBKB",108,108,1.9205508742192e-09,0.0672217357122591,0
"IKBKG",105,105,1.9205508742192e-09,0.0618322711395339,0
"IKZF2",96,96,1.9205508742192e-09,0.060147906862002,0
"IKZF3",104,104,1.9205508742192e-09,0.0625454227701227,0
"IKZF4",72,72,1.9205508742192e-09,0.0486536414654529,0
"IKZF5",117,117,1.9205508742192e-09,0.0725506450247352,0
"IL10RB",102,102,1.9205508742192e-09,0.064214141451495,0
"IL11RA",107,107,1.9205508742192e-09,0.0659272105070123,0
"IL12A",94,94,1.9205508742192e-09,0.0599906783155552,0
"IL12B",71,71,1.9205508742192e-09,0.0484141275207315,0
"IL13RA1",93,93,1.9205508742192e-09,0.0589704397496907,0
"IL13RA2",27,27,1.9205508742192e-09,0.0184495137716808,0
"IL15RA",101,101,1.9205508742192e-09,0.0631080564865108,0
"IL17B",37,37,1.9205508742192e-09,0.0237341826004956,0
"IL17D",88,88,1.9205508742192e-09,0.055720546603175,0
"IL17F",24,24,1.9205508742192e-09,0.0139258823635485,0
"IL17RA",98,98,1.9205508742192e-09,0.0633586147410104,0
"IL17RB",93,93,1.9205508742192e-09,0.0585915275631831,0
"IL17RC",93,93,1.9205508742192e-09,0.0595480574966082,0
"IL17RE",60,60,1.9205508742192e-09,0.0396455094342595,0
"IL18",63,63,1.9205508742192e-09,0.0418178350724115,0
"IL18RAP",60,60,1.9205508742192e-09,0.0379815314474178,0
"IL1RAP",89,89,1.9205508742192e-09,0.0569783113366726,0
"IL1RN",46,46,1.9205508742192e-09,0.0299773713054007,0
"IL27",97,97,1.9205508742192e-09,0.0589347400439564,0
"IL32",71,71,1.9205508742192e-09,0.0446206880514678,0
"IL4I1",129,129,1.9205508742192e-09,0.0767191957436802,0
"IL4R",103,103,1.9205508742192e-09,0.0647638319696634,0
"IL6",92,92,1.9205508742192e-09,0.0580907870306733,0
"IL6R",117,117,1.9205508742192e-09,0.0713970374709696,0
"IL6ST",137,137,1.9205508742192e-09,0.0780376627712309,0
"IL7",91,91,1.9205508742192e-09,0.0568421669764482,0
"IL9",26,26,1.9205508742192e-09,0.0182256243369695,0
"ILF2",132,132,1.9205508742192e-09,0.0753008449775891,0
"ILF3",133,133,1.9205508742192e-09,0.0782823253095553,0
"ILK",121,121,1.9205508742192e-09,0.0735443402887539,0
"ILVBL",109,109,1.9205508742192e-09,0.0690596125412005,0
"IMMP1L",107,107,1.9205508742192e-09,0.0671750318565345,0
"IMMP2L",117,117,1.9205508742192e-09,0.0726574654370341,0
"IMMT",137,137,1.9205508742192e-09,0.0792867378719377,0
"IMP3",134,134,1.9205508742192e-09,0.0786939641535428,0
"IMP4",127,127,1.9205508742192e-09,0.0765801976235828,0
"IMPA2",114,114,1.9205508742192e-09,0.069942185259473,0
"IMPACT",96,96,1.9205508742192e-09,0.0610717981666747,0
"IMPAD1",93,93,1.9205508742192e-09,0.0589436913014089,0
"IMPDH1",100,100,1.9205508742192e-09,0.0628904926911537,0
"IMPDH2",120,120,1.9205508742192e-09,0.0735335549048016,0
"IMPG2",6,6,1.9205508742192e-09,0.00404873052681319,0
"INAFM1",125,125,1.9205508742192e-09,0.0762038443434152,0
"INCA1",98,98,1.9205508742192e-09,0.0626484568849511,0
"INCENP",111,111,1.9205508742192e-09,0.0692484077994113,0
"INF2",106,106,1.9205508742192e-09,0.0638720526432188,0
"ING1",134,134,1.9205508742192e-09,0.0786375208184147,0
"ING2",134,134,1.9205508742192e-09,0.0787144899036943,0
"ING3",122,122,1.9205508742192e-09,0.0748853809621878,0
"ING4",118,118,1.9205508742192e-09,0.0718275401380732,0
"ING5",120,120,1.9205508742192e-09,0.0739185515455932,0
"INHA",102,102,1.9205508742192e-09,0.0625085954106732,0
"INHBA",34,34,1.9205508742192e-09,0.0229288853449042,0
"INHBC",32,32,1.9205508742192e-09,0.0214505707799355,0
"INHBE",107,107,1.9205508742192e-09,0.0671894664104178,0
"INIP",110,110,1.9205508742192e-09,0.0693279193175689,0
"INO80",136,136,1.9205508742192e-09,0.0789297550809661,0
"INO80B",124,124,1.9205508742192e-09,0.0735333654372168,0
"INO80B-WBP1",120,120,1.9205508742192e-09,0.071850429718135,0
"INO80C",135,135,1.9205508742192e-09,0.0784712167655596,0
"INO80D",112,112,1.9205508742192e-09,0.0700585022799309,0
"INO80E",127,127,1.9205508742192e-09,0.0763578494526614,0
"INPP1",86,86,1.9205508742192e-09,0.0560530872709306,0
"INPP4A",94,94,1.9205508742192e-09,0.0601133415247182,0
"INPP5A",104,104,1.9205508742192e-09,0.0657843036302067,0
"INPP5B",104,104,1.9205508742192e-09,0.0658689835368962,0
"INPP5D",96,96,1.9205508742192e-09,0.0600520221099935,0
"INPP5E",98,98,1.9205508742192e-09,0.0617517105359248,0
"INPP5F",111,111,1.9205508742192e-09,0.0692859722254341,0
"INPP5K",118,118,1.9205508742192e-09,0.0735939224617096,0
"INPPL1",115,115,1.9205508742192e-09,0.07007820078018,0
"INSIG1",128,128,1.9205508742192e-09,0.0755018956754923,0
"INSIG2",118,118,1.9205508742192e-09,0.0732507587712292,0
"INSM2",103,103,1.9205508742192e-09,0.0639641939571731,0
"INSR",107,107,1.9205508742192e-09,0.0658115188443567,0
"INTS1",132,132,1.9205508742192e-09,0.0763511789243764,0
"INTS10",126,126,1.9205508742192e-09,0.0758092254157001,0
"INTS12",138,138,1.9205508742192e-09,0.0792236305985453,0
"INTS2",119,119,1.9205508742192e-09,0.0724351809367132,0
"INTS3",115,115,1.9205508742192e-09,0.0713764844284667,0
"INTS4",136,136,1.9205508742192e-09,0.0796360831759628,0
"INTS5",130,130,1.9205508742192e-09,0.0769898891733684,0
"INTS6",133,133,1.9205508742192e-09,0.0780958304187882,0
"INTS7",135,135,1.9205508742192e-09,0.0789629039734271,0
"INTS8",113,113,1.9205508742192e-09,0.0710729197047725,0
"INTS9",138,138,1.9205508742192e-09,0.079056961471993,0
"INTU",72,72,1.9205508742192e-09,0.0473156439767061,0
"INVS",127,127,1.9205508742192e-09,0.0752716306524113,0
"IP6K1",106,106,1.9205508742192e-09,0.066127019777163,0
"IP6K2",100,100,1.9205508742192e-09,0.0647335858587807,0
"IPCEF1",70,70,1.9205508742192e-09,0.0427322174791381,0
"IPMK",126,126,1.9205508742192e-09,0.0770904704779277,0
"IPO11",117,117,1.9205508742192e-09,0.0717987570816928,0
"IPO13",131,131,1.9205508742192e-09,0.0773112816467547,0
"IPO4",142,142,1.9205508742192e-09,0.0797389332438073,0
"IPO7",126,126,1.9205508742192e-09,0.0762020870951774,0
"IPO8",108,108,1.9205508742192e-09,0.0685763728813509,0
"IPO9",118,118,1.9205508742192e-09,0.0732483049315667,0
